fecha_registro,ciudad,barrio_original,barrio_estandarizado,altura_domicilio,tipo_vivienda,integrantes_familia,tipo_mascota,tipo_mascota_[Gatos],tipo_mascota_[Perros],perros_macho,perros_hembra,total_perros,gatos_macho,gatos_hembra,total_gatos,total_mascotas,mascota_castrada,lugar_castracion,lugar_castracion_[En forma particular],lugar_castracion_[Municipio],lugar_castracion_[No se encuentra castrada.],conoce_castracion_gratis,mascotas_vacunadas,mascotas_desparasitadas,conoce_plan_vacunacion,estilo_vida_mascota,estilo_vida_mascota_[Salen solos a la calle],estilo_vida_mascota_[Tienen identificador],estilo_vida_mascota_[Viven dentro de su hogar],frecuencia_callejeros,tipo_animal_abandonado,tipo_animal_abandonado_[Gatos],tipo_animal_abandonado_[Perros],medidas_exigidas_municipio,medidas_exigidas_municipio_[Castraciones masivas],medidas_exigidas_municipio_[Control de identificación],medidas_exigidas_municipio_[Educación],medidas_exigidas_municipio_[No es necesaria la participación del municipio],autopercepcion_responsabilidad
2026-04-08 00:02:18,San Francisco,Palmares III,Palmares 3,2060,Casa Propia,2,Gatos | Perros,Gatos,Perros,1,1,2,1,0,1,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-04-08 00:04:15,San Francisco,Las 800,Las 800 Viviendas,834,Casa en Alquiler,3,Gatos | Perros,Gatos,Perros,1,1,2,1,2,3,5,Si,Municipio,,Municipio,,Si,Si,No,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos,Gatos,,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 00:06:31,San Francisco,La milka,La Milka,1471,Casa en Alquiler,1,Perros,,Perros,3,0,3,0,0,0,3,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Salen solos a la calle,Salen solos a la calle,,,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-08 00:10:23,San Francisco,Palmares ,Palmares,2012,Casa Propia,2,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Nunca,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-08 00:15:53,San Francisco,Palmares 1,Palmares 1,2303,Casa Propia,3,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-08 00:32:16,San Francisco,Los Palmares ,Palmares,1629,Casa en Alquiler,3,Gatos | Perros,Gatos,Perros,0,1,1,0,2,2,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 03:38:32,Otra,Nueva cordoba,Nueva Córdoba,1093,Departamento en Alquiler,2,Perros,,Perros,1,0,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Un poco
2026-04-08 04:04:26,San Francisco,Cottolengo,Cottolengo,3076,Casa en Alquiler,2,Gatos | Perros,Gatos,Perros,1,0,1,1,0,1,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-08 06:27:08,San Francisco,Palmares 3 ,Palmares 3,2044,Casa en Alquiler,2,Perros,,Perros,1,1,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-08 07:27:17,San Francisco,Palmares 3,Palmares 3,2502,Casa en Alquiler,4,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,No,No,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Un poco
2026-04-08 07:28:27,San Francisco,Palmares,Palmares,1700,Casa Propia,4,Gatos | Perros,Gatos,Perros,2,0,2,> 5,1,> 6,> 8,Si,Municipio,,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-08 07:35:28,San Francisco,Independencia ,Independencia,3747,Casa Propia,3,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,No,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Un poco
2026-04-08 07:41:33,San Francisco,Palmares 1,Palmares 1,1797,Casa Propia,3,Gatos | Perros,Gatos,Perros,0,2,2,1,1,2,4,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-08 07:47:32,San Francisco,Roca,General Roca,2247,Casa Propia,1,Perros,,Perros,0,3,3,0,0,0,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-08 07:59:13,San Francisco,Altos del Prado,Altos del Prado,1730,Casa Propia,1,Gatos,Gatos,,0,0,0,0,1,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-04-08 08:13:01,San Francisco,Sarmiento,Sarmiento,406,Casa Propia,2,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Si
2026-04-08 08:21:38,San Francisco,Palmares,Palmares,2600,Casa Propia,5,Gatos | Perros,Gatos,Perros,1,0,1,1,0,1,2,Si,En forma particular,En forma particular,,,Si,Si,No,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-08 08:35:27,San Francisco,Roca,General Roca,2500,Casa Propia,4,Perros,,Perros,1,1,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 08:40:50,San Francisco,Catedral,Catedral,110,Departamento en Alquiler,3,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 08:46:03,San Francisco,Roca,General Roca,472,Casa Propia,2,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-08 08:47:33,San Francisco,Nuevo parque Maipú ,Nuevo Parque Maipú,3258,Casa Propia,1,Perros,,Perros,1,2,3,0,0,0,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-08 08:47:41,San Francisco,Palmares 3,Palmares 3,2381,Casa Propia,2,Perros,,Perros,1,1,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 08:51:23,San Francisco,Centro,Centro,1570,Departamento en Alquiler,2,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-08 08:57:59,San Francisco,Roque Sáenz Peña ,Roque Sáenz Peña,741,Casa en Alquiler,1,Gatos | Perros,Gatos,Perros,1,0,1,0,1,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-08 09:26:14,San Francisco,Palmarés 3,Palmares 3,2654,Casa Propia,2,Gatos | Perros,Gatos,Perros,0,3,3,0,1,1,4,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 10:52:18,San Francisco,Velez Sarfield ,Vélez Sarsfield,1174,Casa en Alquiler,2,Perros,,Perros,0,2,2,0,0,0,2,Si,Municipio,,Municipio,,Si,No,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 11:03:24,San Francisco,Milka - Procrear ,La Milka,1984,Departamento Propio,2,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 11:05:05,San Francisco,Vélez SARSFIELD ,Vélez Sarsfield,456,Casa en Alquiler,2,Gatos,Gatos,,0,0,0,0,2,2,2,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-08 11:46:22,San Francisco,Casonas del Bosque,Casonas del Bosque,115,Casa Propia,3,Perros,,Perros,2,0,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-08 11:48:54,San Francisco,Vélez Sarsfield ,Vélez Sarsfield,982,Casa Propia,3,Gatos | Perros,Gatos,Perros,> 5,0,> 5,1,0,1,> 6,Si,En forma particular,En forma particular,,,Si,No,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Un poco
2026-04-08 11:52:54,San Francisco,Centro,Centro,287,Departamento en Alquiler,2,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 11:55:37,San Francisco,Bouchard,Bouchard,1731,Casa Propia,3,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Si
2026-04-08 12:10:16,San Francisco,Casonas del Bosque,Casonas del Bosque,63,Casa Propia,2,Perros,,Perros,0,2,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-08 12:17:23,San Francisco,Los palmares,Palmares,2362,Casa Propia,5,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Si
2026-04-08 14:14:37,San Francisco,Consolata,La Consolata,2678,Casa en Alquiler,3,Perros,,Perros,1,0,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Un poco
2026-04-08 14:53:04,San Francisco,El prado ,El Prado,1345,Casa Propia,3,Gatos | Perros,Gatos,Perros,1,0,1,0,1,1,2,No,En forma particular,En forma particular,,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Si
2026-04-08 17:43:14,San Francisco,Rocca,General Roca,1684,Departamento Propio,1,Gatos | Perros,Gatos,Perros,1,2,3,1,2,3,6,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-04-08 17:44:27,San Francisco,Timbues,Timbúes,4034,Casa en Alquiler,2,Perros,,Perros,1,2,3,0,0,0,3,Si,En forma particular | Municipio,En forma particular,Municipio,,No,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 18:56:33,San Francisco,Sarmiento ,Sarmiento,759,Casa Propia,4,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-04-08 22:21:19,San Francisco,9 de septiembre ,9 de Septiembre,1300,Casa Propia,3,Gatos | Perros,Gatos,Perros,1,0,1,2,0,2,3,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-08 22:50:15,San Francisco,Roca,General Roca,366,Casa Propia,1,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-08 22:54:58,San Francisco,San Francisco ,Plaza San Francisco,345,Casa Propia,1,Perros,,Perros,0,1,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-08 23:26:15,San Francisco,El prado,El Prado,1300,Casa en Alquiler,2,Gatos,Gatos,,0,0,0,1,2,3,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Tienen identificador,,Tienen identificador,,A veces,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-09 11:56:16,San Francisco,Sarmiento,Sarmiento,150,Casa Propia,4,Gatos,Gatos,,0,0,0,1,3,4,4,Si,Municipio,,Municipio,,Si,No,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos,Gatos,,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-09 11:56:51,San Francisco,MAIPU,Maipú,3770,Casa Propia,4,Gatos | Perros,Gatos,Perros,0,1,1,1,0,1,2,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,No,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-09 11:57:23,San Francisco,velez sarfueld,Vélez Sarsfield,1618,Casa Propia,5,Gatos | Perros,Gatos,Perros,0,1,1,2,0,2,3,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-04-09 12:03:52,San Francisco,Roca,General Roca,2260,Casa Propia,4,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-09 12:06:07,San Francisco,Ciudad,Ciudad,3764,Casa Propia,5,Gatos,Gatos,,0,0,0,0,1,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-09 12:11:08,San Francisco,Vélez Sarfield ,Vélez Sarsfield,1618,Casa Propia,5,Gatos | Perros,Gatos,Perros,0,2,2,1,0,1,3,No,No se encuentra castrada.,,,No se encuentra castrada.,No,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Si
2026-04-09 12:11:18,San Francisco,Roca,General Roca,2372,Casa Propia,4,Gatos,Gatos,,0,0,0,1,0,1,1,Si,En forma particular,En forma particular,,,No,Si,No,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-04-09 12:39:28,San Francisco,Cotolengo ,Cottolengo,3370,Casa Propia,3,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-09 13:26:57,San Francisco,bouchard,Bouchard,1556,Casa Propia,3,Perros,,Perros,0,1,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,No,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-04-09 15:04:37,San Francisco,Sarmiento ,Sarmiento,458,Casa Propia,2,Perros,,Perros,0,2,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-09 16:07:34,San Francisco,Palmares l ,Palmares 1,1766,Casa Propia,2,Perros,,Perros,1,1,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-09 20:00:08,San Francisco,Velez Sarfield,Vélez Sarsfield,300,Departamento Propio,2,Gatos | Perros,Gatos,Perros,0,1,1,1,0,1,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Nunca,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-09 20:02:54,San Francisco,Libertador sur ,La Milka,1204,Casa Propia,7,Gatos | Perros,Gatos,Perros,2,1,3,0,2,2,5,Si,Municipio,,Municipio,,Si,Si,Si,No,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-09 21:04:53,San Francisco,Catedral,Catedral,390,Departamento en Alquiler,2,Gatos,Gatos,,0,0,0,0,1,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-04-11 01:28:14,San Francisco,El prado,El Prado,2408,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,0,1,1,1,2,3,Si,Municipio | No se encuentra castrada.,,Municipio,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 09:32:16,San Francisco,Dos hermanos ,Dos Hermanos,400,Casa Propia,2,Perros,,Perros,0,2,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-04-11 09:52:30,San Francisco,velez sarsfield,Vélez Sarsfield,1000,Casa Propia,1,Perros,,Perros,1,1,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 09:56:39,San Francisco,Catedral ,Catedral,2027,Departamento en Alquiler,2,Perros,,Perros,1,0,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 10:00:55,Plaza San Francisco,Plaza San Francisco ,Plaza San Francisco,4614,Casa Propia,3,Gatos | Perros,Gatos,Perros,0,1,1,0,2,2,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Un poco
2026-04-11 10:04:59,San Francisco,9 de septiembre ,9 de Septiembre,1382,Casa en Alquiler,2,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,No,Si,No,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 10:07:38,San Francisco,Consolata,La Consolata,2673,Casa Propia,1,Gatos | Perros,Gatos,Perros,0,2,2,1,0,1,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 10:24:39,San Francisco,Roca,General Roca,1980,Departamento en Alquiler,2,Gatos,Gatos,,0,0,0,0,2,2,2,Si,En forma particular,En forma particular,,,Si,No,Si,No,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Un poco
2026-04-11 10:38:15,San Francisco,Palmares 4,Palmares 4,2000,Casa Propia,4,Gatos | Perros,Gatos,Perros,0,2,2,1,1,2,4,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 10:41:25,San Francisco,San Martin ,San Martín,2257,Casa en Alquiler,2,Gatos,Gatos,,0,0,0,0,1,1,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 10:47:25,San Francisco,Roca,General Roca,2736,Casa en Alquiler,2,Gatos | Perros,Gatos,Perros,0,2,2,0,1,1,3,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-11 10:50:43,San Francisco,Catedral,Catedral,630,Casa Propia,2,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 11:11:28,San Francisco,Emprendimiento del Sur,Emprendimiento Del Sur,1736,Casa Propia,2,Perros,,Perros,1,1,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 11:19:46,San Francisco,Villa Golf ,Villa Golf,3078,Casa Propia,3,Gatos | Perros,Gatos,Perros,0,3,3,1,2,3,6,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-11 11:30:46,San Francisco,Independencia,Independencia,3300,Casa Propia,1,Gatos | Perros,Gatos,Perros,1,0,1,0,1,1,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 11:42:53,San Francisco,Jardín ,Jardín,2600,Casa en Alquiler,1,Perros,,Perros,1,2,3,0,0,0,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 11:44:11,San Francisco,Catedral ,Catedral,135,Casa en Alquiler,2,Perros,,Perros,2,1,3,0,0,0,3,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Nunca,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
